설치장소명,설치장소상세,설치시설구분,소재지도로명주소,위도,경도
아랑조을거리 공영주차장,매표소 비가림 기둥 -동,교통시설,제주특별자치도 서귀포시 서귀동 312-6,33.247744,126.5603
아랑조을거리 공영주차장,매표소 비가림 기둥-북,교통시설,제주특별자치도 서귀포시 서귀동 312-6,33.247744,126.5603
서귀포시청 1청사 1층 지하주차장,1층 지하주차장 비상계단 출입구 처마,교통시설,제주특별자치도 서귀포시 중앙로 105,33.253916,126.560642
서귀포시청 1청사 1층 지하주차장,지하주차장 충전기 옆 기둥,교통시설,제주특별자치도 서귀포시 중앙로 105,33.253916,126.560642
서귀포예술의전당,가로등 폴대-남,교통시설,제주특별자치도 서귀포시 태평로 270,33.247262,126.549469
서귀포예술의전당,가로등 폴대-동,교통시설,제주특별자치도 서귀포시 태평로 270,33.247262,126.549469
안덕면사무소,가로등 폴대,교통시설,제주특별자치도 서귀포시 안덕면 화순서서로 74,33.257506,126.330045
영천동주민센터,주민센터 입구 외벽,교통시설,제주특별자치도 서귀포시 토평로 15,33.268698,126.586736
표선면사무소,전기인입 IP주,교통시설,제주특별자치도 서귀포시 표선면 표선중앙로 74,33.326585,126.830538
표선해수욕장 주차장,IP주,교통시설,제주특별자치도 서귀포시 표선면 민속해안로 631-45,33.322511,126.842028
서귀포시 동부보건소,1층 사무실 천정,관공서,제주특별자치도 서귀포시 남원읍 태위로 527,33.275352,126.703718
서귀포시 동부보건소,2층 건강증진센터 천정,관공서,제주특별자치도 서귀포시 남원읍 태위로 527,33.275352,126.703718
제주특별자치도청,팔각정방향 베란다,관공서,제주특별자치도 제주시 문연로 6,33.489103,126.498069
제주특별자치도청,팔각정방향 베란다,관공서,제주특별자치도 제주시 문연로 6,33.489103,126.498069
제주항국제여객터미널,토산품점 우측벽,교통시설,제주특별자치도 제주시 임항로 191,33.526917,126.543662
제주항국제여객터미널,외부 출입문 좌측 벽면,교통시설,제주특별자치도 제주시 임항로 191,33.526917,126.543662
제주항국제여객터미널,남쪽 출입문 내부 벽면,교통시설,제주특별자치도 제주시 임항로 191,33.526917,126.543662
제주항국제여객터미널,남쪽 출입문 외부 벽면,교통시설,제주특별자치도 제주시 임항로 191,33.526917,126.543662
제주항연안여객터미널,특산물판매장 앞 천정,교통시설,제주특별자치도 제주시 임항로 111,33.519535286,126.534956
제주항연안여객터미널,화장실 앞 천정,교통시설,제주특별자치도 제주시 임항로 111,33.519535286,126.534956
제주시 평생학습센터,후문 출입구 벽면,교통시설,제주특별자치도 제주시 사라봉동길 15,33.514366,126.547445
아모렉스리조트,충전소 비가림막 외부,교통시설,제주특별자치도 제주시 서해안로 216,33.5074916,126.470275
제주도청,도청 옥상 북,교통시설,제주특별자치도 제주시 문연로 6,33.489103,126.498069
제주도청,도청 옥상정원 남,교통시설,제주특별자치도 제주시 문연로 6,33.489103,126.498069
제주도청,옥상 북 태양광 기둥,교통시설,제주특별자치도 제주시 문연로 6,33.489141,126.4980797
한라수목원,전기차 충전소 옆 벽면,교통시설,제주특별자치도 제주시 수목원길 72,33.470209,126.491069
제주도 상하수도본부,옥상 서쪽 구조물,교통시설,제주특별자치도 제주시 조천읍 중산간동로 601,33.499869,126.650358
제주도 상하수도본부,옥상 동쪽 난간,교통시설,제주특별자치도 제주시 조천읍 중산간동로 601,33.499869,126.650358
관음사 휴게소,지붕 모서리,교통시설,제주특별자치도 제주시 산록북로 588,33.422078,126.550344
관음사 휴게소,지붕 모서리,교통시설,제주특별자치도 제주시 산록북로 588,33.422078,126.550344
서부농업기술센터,진입로방향  건물벽면,교통시설,제주특별자치도 제주시 한림읍 월림 7길 90,33.353843,126.248396
제주시청(아라방면) (고산동산(아라방면)방면),건물옥상 난간,교통시설,제주특별자치도 제주시 이도2동 1176-1,33.500114,126.531933
제주시청(광양방면) (광양사거리방면),건물옥상 난간,교통시설,제주특별자치도 제주시 이도2동 1176-1,33.500114,126.531933
노형오거리 (남녕고등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 노형동 968-3,33.486798,126.480957
화북남문[북] (화북초등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 1984-10,33.519209,126.56517
화북남문[남] (제주동중학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 2034-1,33.518574,126.566142
제주여자상업고등학교[북] (제주동초등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 동문로 93 (건입동),33.514186,126.536648
제주여자상업고등학교[북] (사라봉오거리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 일도2동 981-43,33.513846,126.537042
제주동중학교[북] (화북남문방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 1239-11,33.519661,126.570894
제주동중학교[남] (화북주공아파트방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 1235-5,33.519817,126.571719
삼양2동[북] (화북주공아파트방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼양2동 2129-23,33.521481,126.58228
삼양2동[남] (삼양초등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼양2동 2143-5,33.521036,126.580688
천수동[동] (고으니모르 국립제주박물관방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 일도2동 370-5,33.508496,126.542095
시민회관[서] (삼성초등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼도2동 231-4,33.507048,126.524587
화북주공아파트[북] (제주동중학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 1265-1,33.521427,126.574811
삼양동주민센터 (삼양2동방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼양2동 2137-3,33.52143,126.585784
동광양[북] (광양사거리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 이도1동 1245-34,33.502396,126.532428
동광양[남] (문예회관방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 이도2동 1174-26,33.502045,126.53233
제주대학교병원[서] (죽성마을 입구방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 아라1동 1798,33.468849,126.547107
정존마을[서] (월산정수장입구방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 노형동 2519-16,33.482032,126.473475
제주동초등학교[남] (제주여자상업고등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 일도2동 994-14,33.513183,126.533041
은남동[북] (제원아파트방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 노연로 117 (연동),33.485984728,126.492714
오현중고등학교 (거로 입구방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 4668-5,33.515059,126.556847
오현중고등학교 (화북초등학교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 화북1동 4723-4,33.515572,126.558302
용문사거리[서] (용문마을방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 용담2동 641-29,33.508942,126.510188
용문사거리[동] (용담1동주민센터방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 용담2동 2678-11,33.508953,126.51069
홍랑로입구 (용천마을방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼도1동 558-7,33.500113,126.523661
제주민속오일장[북] (제주민속오일장입구방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 노형동 1141-3,33.493762,126.475483
문예회관[서] (동광양방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 일도2동 362-26,33.504707,126.536725
제주관광대학[북] (산이굴방면),범죄예방 CCTV Pole,교통시설,제주특별자치도 제주시 애월읍 평화로 2729,33.448287,126.436411
제주관광대학[남] (평화로 광령1리입구방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 애월읍 광령리 894-3,33.446817,126.436887
정부제주 지방합동청사[북] (보건소방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 연삼로 319 (도남동),33.492393,126.526751
원노형[동] (노형오거리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 1100로 3330 (노형동),33.4833372,126.481076
신촌초등학교(종점) (문서교방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 조천읍 신북로 43,33.533015,126.618903
신촌초등학교[남] (신촌리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 조천읍 신북로 36,33.532182,126.618727
삼양초등학교 (원당분화원방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 삼양2동 2186-1,33.521326,126.583168
하귀초등학교[남] (하귀우체국방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 애월읍 하귀2리 1886-4,33.480236,126.402432
하귀초등학교[북] (하귀2리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 애월읍 하귀2리 1874,33.480369,126.400769
용담1동주민센터[북] (용문사거리방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 용담1동 305-6,33.510118,126.513359
인화초등학교[동] (천수동방면),버스정류장 지붕위,교통시설,제주특별자치도 제주시 일도2동 365-2,33.505908,126.539104
제주국제공항,공항 1층 GATE 2 상단 기둥 동,교통시설,제주특별자치도 제주시 용담2동 2002,33.506767,126.493868
제주국제공항,공항 1층 GATE 2 상단 기둥 남,교통시설,제주특별자치도 제주시 용담2동 2002,33.506767,126.493868
제주국제공항,공항 1층 GATE 2 상단 기둥 서,교통시설,제주특별자치도 제주시 용담2동 2002,33.506767,126.493868
제주국제공항,공항 1층 GATE 5 상단 기둥 동,교통시설,제주특별자치도 제주시 용담2동 2002,33.505971,126.492548
제주국제공항,공항 1층 GATE 5 상단 기둥 남,교통시설,제주특별자치도 제주시 용담2동 2002,33.505971,126.492548
제주국제공항,공항 1층 GATE 5 상단 기둥 서,교통시설,제주특별자치도 제주시 용담2동 2002,33.505971,126.492548
제주국제공항,공항 렌터카하우스 로비 서,교통시설,제주특별자치도 제주시 용담2동 2002,33.504522,126.491883
제주국제공항,공항 렌터카하우스 로비 중앙,교통시설,제주특별자치도 제주시 용담2동 2002,33.504522,126.491883
제주대학교병원[동] (인다마을방면),킹마트 쪽 제대병원버스정류장 지붕,교통시설,제주특별자치도 제주시 아라1동 1801-6,33.469488,126.547846
제주동초등학교[북] (동문로터리. 동문시장방면),CU옆 동초 버스정류장  지붕,교통시설,제주특별자치도 제주시 동문로 51,33.513685,126.532264
도호동[북] (은남동방면),동심동물병원 옆 도호동 버스정류장 지붕,교통시설,제주특별자치도 제주시 노연로 141,33.486168,126.495238132
제주민속오일장[남] (월랑초등학교방면),대한성공회 앞 제주민속오일장 버스정류장 지붕,교통시설,제주특별자치도 제주시 일주서로 7780,33.493597,126.477773
제주고등학교/중흥S클래스[남] (부영아파트방면),디오픈키친 앞 제주고등학교 버스정류장  지붕,교통시설,제주특별자치도 제주시 1100로 3213-27,33.476119,126.481618
월평마을[북] (제주중앙고등학교방면),월평마을 버스정류장 지붕,교통시설,제주특별자치도 제주시 월평동 1039-2,33.470066,126.574947
남국원(아라방면) (아라초등학교방면),주유소 앞 인도 제주도 통합분전함 옆 가로등,교통시설,제주특별자치도 제주시 중앙로 487,33.480011,126.544265
남국원(광양방면) (제주여자중고등학교(광양방면)방면),주유소 앞 인도 제주도 통합분전함 옆 가로등,교통시설,제주특별자치도 제주시 중앙로 487,33.480011,126.544265
거로 입구[남] (오현중고등학교방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 일주동로 94,33.514862,126.556895
거로 입구[북] (제주대학교교육대학방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 일주동로 94,33.514862,126.556895
고으니모르 국립제주박물관 (제주대학교교육대학방면),정류장 벽면에 무지향 1개,교통시설,제주특별자치도 제주시 일주동로 34,33.512395578,126.551023
국립제주박물관 (천수동방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 일주동로 34,33.512395578,126.551023
광양[서] (제주시청(아라방면)방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 중앙로 192,33.5020724,126.528047
광양[동] (시민회관방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 중앙로 192,33.5020724,126.528047
롯데시티호텔(600번)/삼무공원사거리[북] (한라병원방면),클린하우스 pole에 지향성 1개,교통시설,제주특별자치도 제주시 삼무로 19,33.489965,126.488853
롯데시티호텔(600번)/삼무공원사거리[남] (삼무공원방면),클린하우스 pole에 지향성 1개,교통시설,제주특별자치도 제주시 삼무로 19,33.489965,126.488853
남서광마을 (탐라장애인 종합복지관방면),KT IP주에서 길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 서광로 253-1,33.499848,126.523714
남서광마을입구 (남서광마을방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 서광로 236,33.499739,126.521608
용천마을[북] (한국병원방면),가로등에서 길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 서광로 236,33.499739,126.521608
노형오거리[서] (노형오거리(노형초 방면)방면),길건너 정류장 방향 지향 1개(최대한 높게),교통시설,제주특별자치도 제주시 노형동 968-3,33.485948,126.479539
노형우체국[남] (정든마을방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 월랑로 8,33.487141065,126.478317
노형제1근린공원,CCTV폴에서 공원 서쪽으로 지향성 1개,지역문화시설,제주특별자치도 제주시 정존5길 67,33.480291,126.482666
노형제1근린공원,CCTV폴에서 공원 서쪽으로 지향성 1개,지역문화시설,제주특별자치도 제주시 정존5길 67,33.480291,126.482666
노형초등학교[서] (정존마을방면),옆 정류장 방향 무지향 1개,교통시설,제주특별자치도 제주시 노형로 375,33.484687,126.476258
노형초등학교[동] (노형오거리방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 노형로 375,33.484687,126.476258
대기고등학교[동] (아르미아파트방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 삼봉로 352,33.493059,126.592818
대기고등학교[서] (봉개초등학교방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 삼봉로 352,33.493059,126.592818
대학동[남] (사대부고방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 용담로 36,33.513061,126.506439
대학동[북] (용담어린이집방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 용담로 36,33.513061,126.506439
도남공원,CCTV폴에 북서쪽으로 지향 1개,지역문화시설,제주특별자치도 제주시 독짓골6길 15,33.492421,126.531981
도남공원,CCTV폴에 북동쪽으로 지향 1개,지역문화시설,제주특별자치도 제주시 독짓골6길 15,33.492421,126.531981
도련1동[동] (하나로아파트방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 삼봉로 137,33.509368,126.589893
도련1동[서] (도련반석스위트타운방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 삼봉로 137,33.509368,126.589893
도호동[남] (연동주민센터방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 노연로 138,33.485662,126.495037
동문로터리. 동문시장[북] (관덕정방면),CCTV Pole에서 버스정류장 방향 지향성 1개,교통시설,제주특별자치도 제주시 관덕로 67,33.513192,126.527804
동문로터리 탐라문화광장 주변,CCTV Pole에서 산지천마당방향 지향성 1개,교통시설,제주특별자치도 제주시 관덕로 67,33.513192,126.527804
문예회관[동] (인화초등학교방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 동광로 81,33.503806,126.535923
보건소[남] (정부제주 지방합동청사방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 도남동 582,33.491563,126.520316
보건소[북] (오라1동방면),시민복지타운 광장서비스용 지향성 1개,교통시설,제주특별자치도 제주시 도남동 582,33.491563,126.520316
봉개동[서] (큰동네방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 번영로 470,33.4914645,126.594297
봉개동[동] (현앤수빌리지방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 번영로 470,33.4914645,126.594297
사라봉공원,CCTV폴에 설치(산책로),지역문화시설,제주특별자치도 제주시 건입동 773,33.518231,126.543935
사라봉공원,CCTV폴에 설치(주차장),지역문화시설,제주특별자치도 제주시 건입동 773,33.518231,126.543935
사라봉공원,CCTV폴에 설치(도로),지역문화시설,제주특별자치도 제주시 건입동 773,33.518231,126.543935
사라봉공원,CCTV폴에 설치,지역문화시설,제주특별자치도 제주시 사라봉길 75,33.516051,126.545496
사라봉공원,CCTV폴에 설치,지역문화시설,제주특별자치도 제주시 사라봉길 75,33.516051,126.545496
사라봉공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 별도봉길 3-19,33.518287,126.557325
사라봉[남] (우당도서관 입구방면),정류장 지붕에 무지향 1개(맞은편 커버),교통시설,제주특별자치도 제주시 동문로 150,33.514223,126.538486
사라봉오거리[북] (제주여자상업고등학교방면),맞은 편 사라봉오거리 방향으로 지향성 1개,교통시설,제주특별자치도 제주시 동문로 150,33.514223,126.538486
산천단 (제주의료원방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 아라동 371-5,33.447212,126.560824
산천단 한국폴리텍대학 (사회복지법인 춘강방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 아라동 371-5,33.447212,126.560824
삼무공원,CCTV폴에 지향 1개,지역문화시설,제주특별자치도 제주시 신대로10길 53,33.491571,126.491267
삼무공원,CCTV폴에 지향 1개,지역문화시설,제주특별자치도 제주시 신대로10길 53,33.491571,126.491267
삼무공원,CCTV폴에 지향 1개,지역문화시설,제주특별자치도 제주시 신대로8길 35,33.491571,126.491267
삼성초등학교 (광양방면),버스정류장 옆 POLE에 무지향 1개,교통시설,제주특별자치도 제주시 중앙로 166,33.503003,126.525415
서문시장[남] (관덕정방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 서문로 70,33.511986,126.518456
서부두 명품회집거리,CCTV폴에 설치,지역문화시설,제주특별자치도 제주시 서부두길 18-2,33.517946,126.528368
성판악[동] (교래입구방면),가로등에 지향성 1개,교통시설,제주특별자치도 제주시 조천읍 516로 1865,33.385098,126.619839
성판악[서] (하례환승정류장(하례리입구)방면),가로등에 지향성 1개,교통시설,제주특별자치도 제주시 조천읍 516로 1865,33.385098,126.619839
시민회관[동] (중앙로(현대약국)방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 중앙로 123,33.508426,126.525663
신성여자중고등학교[북] (금천마을방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 능산길 6-4,33.477612,126.562756
영평동[북] (신성여자중고등학교방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 아봉로 177-2,33.477612,126.562756
영평동[남] (신성여자중고등학교방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 아봉로 177-2,33.477612,126.562756
신흥리(마을입구). 함덕고등학교[남] (해양연구소방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 조천읍 신북로 410,33.545154,126.652773
신흥리(마을입구). 함덕고등학교[북] (충혼묘지방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 조천읍 신북로 410,33.545154,126.652773
아라동주민센터 (남국원(광양방면)방면),CCTV pole에서 아라치과(초록마을 아라점) 방향으로 지향성 1개,교통시설,제주특별자치도 제주시 중앙로 527,33.476144,126.544715
아라초등학교[서] (아라주공아파트방면),CCTV pole에서 아라초 정문 앞 정류장 방향으로 지향성 1개,교통시설,제주특별자치도 제주시 중앙로 527,33.476144,126.544715
아라주공아파트[서] (인다마을방면),정류장 인근 IP주에 무지향 1개,교통시설,제주특별자치도 제주시 중앙로 560,33.473529,126.546589
아라주공아파트[동] (아라동주민센터방면),정류장 인근 IP주에 맞은편 정류장 서비스를 위한 지향 1개,교통시설,제주특별자치도 제주시 중앙로 560,33.473529,126.546589
아라초등학교[남] (제주교통방송 아라아이파크방면),개밥이여기있었네 맞은편 정류장 방향 지향성 1개,교통시설,제주특별자치도 제주시 아봉로 1,33.4777478,126.5446507
영주고등학교[북] (제주대학교방면),정류장 지붕에 무지향 1개(맞은편 커버),교통시설,제주특별자치도 제주시 첨단동길 92,33.457185,126.577935
외도부영 1차 아파트[동] (우령마을입구방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 우정로 71,33.486827,126.433372
외도부영 1차아파트[서] (외도부영 2차 아파트방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 우정로 71,33.486827,126.433372
외도부영 2차 아파트[남] (외도부영 1차 아파트방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 우정로 91,33.485061,126.432903
외도부영 2차 아파트[북] (성지요양원방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 우정로 91,33.485061,126.432903
외도초등학교[북] (일우 한란 아파트방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 일주서로 7369,33.493144,126.434315
외도초등학교[남] (내도동 서마을방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 일주서로 7369,33.493144,126.434315
용담공원,주차관리실 IP주에 지향 1개,지역문화시설,제주특별자치도 제주시 용두암길 15,33.515046,126.512031
용담공원,주차관리실 IP주에 지향 1개,지역문화시설,제주특별자치도 제주시 용두암길 15,33.515046,126.512031
용담공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 용담1동 382-34,33.515227,126.514871
용담공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 용담1동 382-34,33.515227,126.514871
용담1동주민센터[남] (제주중학교/제주향교방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 서문로 17,33.510253,126.514421
용문마을[서] (용문마을회관방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 용문로 143,33.507269,126.509448
용문마을[동] (용문사거리방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 용문로 143,33.507269,126.509448
월산마을[서] (제주아트리움방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 노형로 207,33.4733569,126.463445
월산마을[동] (월산정수장입구방면),정류장 보조앵글에 무지향 1개,교통시설,제주특별자치도 제주시 노형로 207,33.4733569,126.463445
이도공원,CCTV폴에 지향1개,지역문화시설,제주특별자치도 제주시 이도공원동길 6,33.497391,126.544144
이도공원,CCTV폴에 지향1개,지역문화시설,제주특별자치도 제주시 이도공원동길 6,33.497391,126.544144
이도공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 이도공원동길 6,33.497175,126.5441954
이도주공아파트[동] (남광로입구방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 구남로36,33.490601,126.534253
이도주공아파트[서] (이도초등학교방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 구남로36,33.490601,126.534253
인다마을[서] (제주대학교병원방면),정류장 인근 IP주에 무지향 1개,교통시설,제주특별자치도 제주시 중앙로 582,33.471179,126.545543
인다마을[동] (아라주공아파트방면),정류장 인근 IP주에서 맞은편 정류장 방향으로 지향 1개,교통시설,제주특별자치도 제주시 중앙로 582,33.471179,126.545543
인화동[동] (일도2동주민센터방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 고마로 59,33.509022,126.539987
인화동[서] (천수동방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 고마로 59,33.509022,126.539987
인화초등학교[서] (문예회관방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 동광로 108,33.507196,126.538273
정부제주 지방합동청사[남] (수선화아파트방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 연삼로 319,33.490916,126.524985
정존마을[동] (노형초등학교방면),북쪽정류장ip경유/부동산앞ip경유/가로등에AP추가,교통시설,제주특별자치도 제주시 노형로 345,33.481314,126.473361
제주고등학교[동] (부영아파트방면),IP주에 무지향 1개,교통시설,제주특별자치도 제주시 1100로 3228,33.472483,126.481829
제주대학교입구[서] (사회복지법인 춘강방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 아라1동 479,33.45793,126.561592
제주대학교 입구[동] (남국사방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 아라1동 479,33.45793,126.561592
제주대학교교육대학[남] (거로 입구방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 화북2동 4948-1,33.513733,126.55331
제주대학교교육대학[북] (국립제주박물관방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 화북2동 4948-1,33.513733,126.55331
제주중앙여자고등학교(아라방면) (제주여자중고등학교(아라방면)방면),공중전화부스 옆 CP주에서 버스정류장 방향으로 지향성 1개,교통시설,제주특별자치도 제주시 중앙로359,33.490636,126.539574
중앙로(중앙성당)[서] (시민회관방면),가로등에 지향성 1개,교통시설,제주특별자치도 제주시 중앙로72,33.510735,126.5244163
중앙로(동문시장)[동] (동문로터리. 동문시장방면),가로등에 지향성 1개,교통시설,제주특별자치도 제주시 중앙로72,33.510735,126.5244163
천수동[서] (인화초등학교방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 동광로 157,33.509426,126.542571
큰동네[서] (봉개워터파크방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 번영로 514,33.489368,126.596617
큰동네[동] (봉개동주민센터방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 번영로 514,33.489368,126.596617
탐라도서관 (제주고등학교/중흥S클래스방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 정원로 49,33.479185,126.477181
방일리공원 평화의소녀상 주변,정류장 옆 가로등에 방일리공원 방향 지향성 1개,교통시설,제주특별자치도 제주시 정원로 49,33.479185,126.477181
탐라장애인 종합복지관[남] (동광양방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 서광로 276,33.501267,126.525003
탐라장애인 종합복지관[북] (홍랑로입구방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 서광로 276,33.501267,126.525003
서광로 CGV제주점 앞 도로,나사로간호학원 앞 광양사거리 정류장 방향 지향1개우측,교통시설,제주특별자치도 제주시 서광로 276,33.501267,126.525003
한담동[동] (신설동방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 애월로 44,33.462648,126.312756
한담동[서] (곽지모우물방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 애월로 44,33.462648,126.312756
함덕리 3구[북] (함덕농협지소방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 신북로 529,33.54171,126.666498
함덕리 3구 (함덕환승정류장(함덕해수욕장)방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 신북로 529,33.54171,126.666498
함덕비석거리[남] (함덕농협지소방면),정류장 지붕에 무지향 1개,교통시설,제주특별자치도 제주시 신북로 480,33.543225,126.661686
함덕비석거리[북] (해양연구소방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 신북로 480,33.543225,126.661686
화북주공아파트[남] (삼양2동방면),길건너 정류장 방향 지향 1개,교통시설,제주특별자치도 제주시 일주동로 281,33.521162,126.574899
김녕 성세기 해변,종합상황실 외벽에 지향성 1개,관광,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.557227,126.759815
김녕 성세기 해변,종합상황실 외벽에 지향성 1개,관광,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.557227,126.759815
김녕 성세기 해변,종합상황실 외벽에 지향성 1개,관광,제주특별자치도 제주시 구좌읍 김녕리 497-4,33.557227,126.759815
노형근린공원,공원화장실외벽에 지향성 1개 동,지역문화시설,제주특별자치도 제주시 과원북4길 12 (노형동),33.480291,126.482683
노형근린공원,공원화장실외벽에 지향성 1개 서,지역문화시설,제주특별자치도 제주시 과원북4길 12 (노형동),33.480291,126.482683
노형근린공원,공원화장실외벽에 지향성 1개 남,지역문화시설,제주특별자치도 제주시 과원북4길 12 (노형동),33.480291,126.482683
